,Age,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Base_MET,HR_Intensity,Effective_MET,Calories_Burned (kcal),Gender_Male,Workout_Type_HIIT,Workout_Type_Mixed,Workout_Type_Strength,Workout_Type_Yoga
11976,59,74.7,1.83,163.0,132.0,58.0,1.08,11.9,3.7,6,3,22.4,6.0,0.7047619047619048,4.228571428571429,341.1,True,False,False,True,False
11977,37,92.8,1.69,186.0,154.0,78.0,0.49,29.5,3.1,3,0,32.4,6.0,0.7037037037037037,4.222222222222222,192.0,False,False,False,True,False
11978,50,42.8,1.54,160.0,137.0,68.0,0.43,20.0,4.2,4,1,18.0,8.0,0.75,6.0,110.4,False,False,True,False,False
11979,21,65.1,1.65,192.0,162.0,72.0,0.36,27.4,3.6,2,0,23.9,8.0,0.75,6.0,140.6,False,False,True,False,False
11980,28,52.4,1.71,189.0,172.0,74.0,0.64,23.2,3.2,4,1,18.0,9.5,0.8521739130434782,8.095652173913043,271.5,False,True,False,False,False
11981,59,56.9,1.62,160.0,137.0,65.0,0.73,25.5,4.8,4,2,21.8,8.0,0.7578947368421053,6.063157894736842,251.8,False,False,True,False,False
11982,22,44.9,1.58,204.0,184.0,72.0,0.84,19.1,3.4,3,1,18.0,9.5,0.8484848484848485,8.06060606060606,304.0,True,True,False,False,False
11983,42,91.4,1.66,180.0,151.0,64.0,0.81,23.8,4.3,5,1,33.2,8.0,0.75,6.0,444.2,True,False,True,False,False
11984,54,55.9,1.57,169.0,154.0,68.0,0.82,20.9,3.6,5,2,22.6,9.5,0.8514851485148515,8.089108910891088,370.8,True,True,False,False,False
11985,51,70.4,1.74,177.0,136.0,60.0,0.81,17.8,2.8,6,2,23.2,7.0,0.6495726495726496,4.547008547008547,259.3,True,False,False,False,False
11986,26,52.6,1.49,201.0,163.0,74.0,1.11,13.1,4.3,5,2,23.8,6.0,0.7007874015748031,4.2047244094488185,245.5,True,False,False,True,False
11987,23,55.5,1.69,192.0,132.0,59.0,1.25,16.9,4.2,5,3,19.5,3.0,0.5488721804511278,1.6466165413533835,114.2,False,False,False,False,True
11988,35,84.7,1.73,191.0,159.0,63.0,1.01,21.6,4.3,6,2,28.2,8.0,0.75,6.0,513.3,False,False,True,False,False
11989,31,74.2,1.67,190.0,155.0,74.0,0.72,15.3,3.1,3,1,26.6,6.0,0.6982758620689655,4.189655172413794,223.8,True,False,False,True,False
11990,36,88.6,1.79,181.0,155.0,75.0,0.82,24.2,3.9,2,0,27.7,8.0,0.7547169811320755,6.037735849056604,438.7,False,False,True,False,False
11991,31,45.5,1.54,188.0,171.0,79.0,0.48,23.0,3.4,3,0,19.1,9.5,0.8440366972477065,8.018348623853212,175.1,False,True,False,False,False
11992,57,74.0,1.61,160.0,137.0,69.0,0.71,15.2,4.3,5,1,28.5,8.0,0.7472527472527473,5.978021978021978,314.1,True,False,True,False,False
11993,34,76.2,1.65,187.0,151.0,69.0,0.74,8.8,3.0,5,2,28.1,6.0,0.6949152542372882,4.169491525423729,235.1,True,False,False,True,False
11994,52,70.8,1.75,168.0,140.0,75.0,0.82,28.1,3.6,3,0,23.1,6.0,0.6989247311827957,4.193548387096774,243.5,True,False,False,True,False
11995,46,79.9,1.7,180.0,152.0,69.0,1.2,16.8,4.4,5,2,27.6,8.0,0.7477477477477478,5.981981981981982,573.6,False,False,True,False,False
11996,59,90.0,1.89,171.0,126.0,71.0,1.07,10.5,4.1,7,2,25.1,3.0,0.55,1.65,158.9,True,False,False,False,True
11997,34,46.0,1.6,184.0,129.0,62.0,0.9,17.5,4.6,4,1,18.0,3.0,0.5491803278688525,1.6475409836065575,68.2,True,False,False,False,True
11998,25,55.2,1.54,189.0,148.0,72.0,0.58,26.4,2.6,3,1,23.3,7.0,0.6495726495726496,4.547008547008547,145.6,False,False,False,False,False
11999,18,76.3,1.86,205.0,163.0,84.0,0.27,30.1,2.4,2,0,22.1,7.0,0.6528925619834711,4.570247933884298,94.2,False,False,False,False,False
12000,53,57.5,1.54,172.0,139.0,78.0,0.59,30.0,3.4,2,0,24.3,7.0,0.648936170212766,4.542553191489362,154.1,True,False,False,False,False
12001,24,85.8,1.75,198.0,181.0,85.0,1.06,28.0,4.0,2,0,28.1,9.5,0.8495575221238938,8.070796460176991,719.45,False,True,False,False,False
12002,22,45.1,1.58,190.0,132.0,60.0,0.97,16.8,3.8,5,2,18.0,3.0,0.5538461538461539,1.6615384615384616,72.7,True,False,False,False,True
12003,41,48.2,1.47,175.0,139.0,71.0,0.5,25.2,2.8,4,1,22.2,7.0,0.6538461538461539,4.576923076923077,110.3,False,False,False,False,False
12004,45,55.9,1.64,176.0,132.0,77.0,1.18,27.2,4.3,3,0,20.7,3.0,0.5555555555555556,1.6666666666666667,109.9,True,False,False,False,True
12005,34,65.4,1.77,183.0,155.0,72.0,0.76,25.2,4.1,3,0,20.9,8.0,0.7477477477477478,5.981981981981982,297.3,False,False,True,False,False
12006,54,50.3,1.56,161.0,137.0,64.0,0.73,27.2,4.4,4,1,20.7,8.0,0.7525773195876289,6.020618556701031,221.1,False,False,True,False,False
12007,37,73.3,1.74,194.0,164.0,76.0,0.87,23.8,4.4,7,2,24.3,8.0,0.7457627118644068,5.966101694915254,380.5,False,False,True,False,False
12008,20,80.5,1.76,195.0,158.0,71.0,1.01,19.1,4.0,6,2,26.1,6.0,0.7016129032258065,4.209677419354839,342.3,True,False,False,True,False
12009,54,61.2,1.55,172.0,130.0,78.0,0.31,19.1,3.0,2,0,25.4,3.0,0.5531914893617021,1.6595744680851063,31.5,True,False,False,False,True
12010,43,68.0,1.66,179.0,149.0,60.0,1.32,15.9,5.199999999999999,7,3,24.7,8.0,0.7478991596638656,5.983193277310924,537.1,True,False,True,False,False
12011,32,89.5,1.84,191.0,149.0,71.0,0.7,22.8,2.7,3,1,26.5,7.0,0.65,4.55,285.1,False,False,False,False,False
12012,25,102.1,1.75,201.0,170.0,78.0,0.84,29.8,4.2,3,0,33.5,8.0,0.7479674796747967,5.983739837398374,513.2,False,False,True,False,False
12013,30,67.1,1.65,187.0,137.0,77.0,0.85,19.7,3.9,5,1,24.5,3.0,0.5454545454545454,1.6363636363636362,93.3,False,False,False,False,True
12014,20,83.2,1.72,199.0,179.0,71.0,0.27,25.2,2.3,2,0,28.1,9.5,0.84375,8.015625,180.1,True,True,False,False,False
12015,18,72.3,1.61,204.0,171.0,71.0,0.57,28.7,3.8,5,1,27.9,8.0,0.7518796992481203,6.015037593984962,247.9,False,False,True,False,False
12016,26,99.8,1.79,185.0,148.0,63.0,0.79,14.5,3.8,5,2,31.1,6.0,0.6967213114754098,4.1803278688524586,329.6,True,False,False,True,False
12017,48,84.2,1.79,180.0,146.0,65.0,0.25,13.7,2.6,5,1,26.2,6.0,0.7043478260869566,4.22608695652174,89.0,True,False,False,True,False
12018,58,59.0,1.69,163.0,115.0,57.0,1.06,9.0,3.7,7,3,20.6,3.0,0.5471698113207547,1.641509433962264,102.7,True,False,False,False,True
12019,43,73.1,1.7,172.0,127.0,71.0,0.99,26.0,3.7,4,1,25.2,3.0,0.5544554455445545,1.6633663366336635,120.4,True,False,False,False,True
12020,34,62.4,1.58,191.0,145.0,59.0,1.39,8.0,3.8,7,3,25.0,7.0,0.6515151515151515,4.5606060606060606,395.6,True,False,False,False,False
12021,51,65.1,1.54,169.0,133.0,65.0,1.01,21.3,3.8,4,2,27.3,7.0,0.6538461538461539,4.576923076923077,300.9,False,False,False,False,False
12022,26,55.3,1.64,190.0,157.0,79.0,0.89,34.2,3.2,3,0,20.5,6.0,0.7027027027027027,4.216216216216217,207.5,False,False,False,True,False
12023,30,81.2,1.67,195.0,166.0,81.0,0.49,29.7,3.7,3,0,29.1,8.0,0.7456140350877193,5.964912280701754,237.3,False,False,True,False,False
12024,22,76.6,1.79,186.0,149.0,78.0,0.82,25.4,3.1,5,2,24.0,7.0,0.6574074074074074,4.601851851851852,289.1,False,False,False,False,False
12025,58,85.9,1.77,164.0,133.0,74.0,0.48,26.0,2.5,3,1,27.4,7.0,0.6555555555555556,4.588888888888889,189.2,False,False,False,False,False
12026,30,72.8,1.7,197.0,153.0,72.0,1.02,24.9,3.1,3,0,25.2,7.0,0.648,4.5360000000000005,336.8,False,False,False,False,False
12027,18,79.3,1.8,198.0,152.0,66.0,1.01,16.8,3.1,7,3,24.5,7.0,0.6515151515151515,4.5606060606060606,365.3,True,False,False,False,False
12028,42,62.7,1.59,172.0,132.0,58.0,1.05,15.8,3.4,6,3,24.9,7.0,0.6491228070175439,4.543859649122807,299.1,False,False,False,False,False
12029,21,85.3,1.79,201.0,166.0,62.0,1.14,16.6,4.6,4,2,26.7,8.0,0.7482014388489209,5.985611510791367,582.1,True,False,True,False,False
12030,53,81.6,1.6,164.0,149.0,68.0,0.98,18.2,3.8,7,2,31.8,9.5,0.84375,8.015625,641.0,True,True,False,False,False
12031,27,58.6,1.8,204.0,161.0,82.0,0.25,30.4,2.9,2,0,18.0,7.0,0.6475409836065574,4.532786885245902,66.4,True,False,False,False,False
12032,45,73.7,1.68,172.0,127.0,72.0,0.72,23.3,3.9,3,0,26.2,3.0,0.55,1.65,87.6,True,False,False,False,True
12033,23,53.0,1.48,196.0,177.0,67.0,0.92,21.4,3.6,6,2,24.2,9.5,0.8527131782945736,8.10077519379845,395.0,True,True,False,False,False
12034,44,71.6,1.75,179.0,147.0,72.0,0.99,23.7,4.3,4,1,23.3,6.0,0.7009345794392523,4.205607476635514,298.1,False,False,False,True,False
12035,29,55.8,1.76,182.0,154.0,70.0,0.34,30.7,3.2,2,0,18.0,8.0,0.75,6.0,113.8,False,False,True,False,False
12036,20,70.3,1.63,200.0,150.0,58.0,0.98,18.7,3.2,6,2,26.3,7.0,0.647887323943662,4.535211267605634,312.4,False,False,False,False,False
12037,50,63.4,1.64,176.0,142.0,63.0,0.61,22.6,3.1,5,1,23.5,6.0,0.6991150442477876,4.1946902654867255,162.2,True,False,False,True,False
12038,27,57.2,1.66,193.0,174.0,71.0,0.99,17.3,3.7,6,2,20.7,9.5,0.8442622950819673,8.02049180327869,454.2,False,True,False,False,False
12039,48,53.5,1.49,166.0,151.0,68.0,0.68,26.6,3.2,4,1,24.2,9.5,0.8469387755102041,8.045918367346939,292.7,False,True,False,False,False
12040,32,48.0,1.45,186.0,157.0,72.0,0.54,25.2,4.2,3,0,22.8,8.0,0.7456140350877193,5.964912280701754,154.6,True,False,True,False,False
12041,24,59.0,1.81,186.0,158.0,72.0,0.8,20.9,4.1,3,1,18.0,8.0,0.7543859649122807,6.035087719298246,284.9,True,False,True,False,False
12042,53,62.2,1.6,166.0,133.0,72.0,0.88,23.9,2.8,5,2,24.4,7.0,0.648936170212766,4.542553191489362,248.6,False,False,False,False,False
12043,31,91.6,1.87,195.0,138.0,69.0,0.78,26.7,4.1,2,0,26.3,3.0,0.5476190476190477,1.642857142857143,117.4,True,False,False,False,True
12044,31,72.0,1.82,186.0,153.0,55.0,1.2,12.1,4.9,7,3,21.8,8.0,0.7480916030534351,5.984732824427481,517.1,True,False,True,False,False
12045,20,84.5,1.84,203.0,185.0,82.0,0.39,25.4,2.9,2,0,25.0,9.5,0.8512396694214877,8.086776859504132,266.5,True,True,False,False,False
12046,20,63.7,1.61,193.0,157.0,73.0,0.86,24.6,3.4,4,1,24.4,6.0,0.7,4.199999999999999,230.1,False,False,False,True,False
12047,39,65.0,1.52,190.0,153.0,65.0,0.84,16.1,3.5,4,1,28.2,6.0,0.704,4.224,230.6,True,False,False,True,False
12048,36,58.2,1.57,190.0,155.0,73.0,0.68,23.5,3.4,3,0,23.6,6.0,0.7008547008547008,4.205128205128204,166.4,True,False,False,True,False
12049,52,72.8,1.64,166.0,140.0,65.0,1.09,14.4,3.9,5,1,27.2,8.0,0.7425742574257426,5.9405940594059405,471.4,True,False,True,False,False
12050,29,47.8,1.45,184.0,144.0,68.0,0.98,17.7,2.8,7,2,22.7,7.0,0.6551724137931034,4.586206896551724,214.8,True,False,False,False,False
12051,22,84.9,1.63,195.0,177.0,70.0,1.15,16.5,3.8,7,2,31.9,9.5,0.856,8.132,719.45,True,True,False,False,False
12052,27,61.3,1.66,194.0,162.0,63.0,0.98,19.9,4.8,5,3,22.3,8.0,0.7557251908396947,6.0458015267175576,363.2,False,False,True,False,False
12053,58,51.1,1.55,167.0,141.0,61.0,1.35,17.2,4.7,7,3,21.3,8.0,0.7547169811320755,6.037735849056604,416.5,False,False,True,False,False
12054,50,58.6,1.58,159.0,116.0,62.0,0.88,16.7,3.6,5,3,23.6,3.0,0.5567010309278351,1.6701030927835052,86.1,True,False,False,False,True
12055,30,58.0,1.66,196.0,157.0,66.0,0.44,21.3,3.3,3,1,21.1,6.0,0.7,4.199999999999999,107.2,True,False,False,True,False
12056,52,55.9,1.72,169.0,154.0,68.0,0.48,20.7,2.5,5,1,19.0,9.5,0.8514851485148515,8.089108910891088,217.0,False,True,False,False,False
12057,49,68.1,1.59,165.0,138.0,75.0,0.25,28.6,2.6,2,0,26.9,6.0,0.7,4.199999999999999,71.5,False,False,False,True,False
12058,28,52.6,1.71,179.0,142.0,74.0,1.0,31.6,3.3,2,0,18.0,7.0,0.6476190476190476,4.533333333333333,238.5,True,False,False,False,False
12059,55,60.6,1.69,166.0,134.0,75.0,0.59,24.1,2.6,2,0,21.1,7.0,0.6483516483516484,4.538461538461538,162.3,True,False,False,False,False
12060,41,52.9,1.68,180.0,149.0,57.0,0.77,23.9,4.0,4,2,18.6,8.0,0.7479674796747967,5.983739837398374,243.7,False,False,True,False,False
12061,52,64.1,1.61,165.0,131.0,69.0,0.89,16.0,3.0,4,2,24.6,7.0,0.6458333333333334,4.520833333333334,257.9,True,False,False,False,False
12062,36,43.1,1.55,189.0,171.0,70.0,0.89,24.7,3.6,2,0,18.0,9.5,0.8487394957983193,8.063025210084033,309.3,True,True,False,False,False
12063,23,89.6,1.85,205.0,168.0,55.0,1.18,12.9,4.9,7,3,26.2,8.0,0.7533333333333333,6.026666666666666,637.2,False,False,True,False,False
12064,57,80.9,1.74,161.0,147.0,66.0,0.89,31.2,3.1,4,1,26.6,9.5,0.8526315789473684,8.1,583.2,False,True,False,False,False
12065,59,57.1,1.78,157.0,132.0,74.0,0.46,22.4,2.9,3,0,18.0,6.0,0.6987951807228916,4.19277108433735,110.1,False,False,False,True,False
12066,52,69.2,1.67,177.0,145.0,85.0,0.25,31.2,2.1,3,0,24.8,7.0,0.6521739130434783,4.565217391304348,79.0,False,False,False,False,False
12067,21,72.1,1.66,198.0,154.0,73.0,0.57,23.2,2.9,2,0,26.1,7.0,0.648,4.5360000000000005,186.4,True,False,False,False,False
12068,50,83.0,1.73,173.0,149.0,76.0,0.57,24.9,3.6,3,0,27.8,8.0,0.7525773195876289,6.020618556701031,284.8,True,False,True,False,False
12069,30,40.6,1.5,187.0,149.0,62.0,1.53,12.5,4.1,7,3,18.1,6.0,0.696,4.176,259.4,True,False,False,True,False
12070,53,44.3,1.57,173.0,132.0,57.0,0.73,15.8,2.8,4,2,18.0,7.0,0.646551724137931,4.525862068965518,146.4,True,False,False,False,False
12071,36,76.8,1.6,178.0,142.0,74.0,0.62,21.3,2.5,2,0,30.0,7.0,0.6538461538461539,4.576923076923077,217.9,False,False,False,False,False
12072,29,55.3,1.63,192.0,174.0,74.0,0.7,24.8,3.2,2,0,20.7,9.5,0.847457627118644,8.050847457627118,311.6,False,True,False,False,False
12073,28,55.5,1.59,193.0,150.0,70.0,0.86,16.6,3.0,3,1,21.9,7.0,0.6504065040650406,4.5528455284552845,217.3,True,False,False,False,False
12074,23,77.9,1.71,196.0,163.0,62.0,1.16,12.5,4.8,7,3,26.5,8.0,0.753731343283582,6.029850746268656,544.9,True,False,True,False,False
12075,29,55.1,1.69,188.0,172.0,79.0,0.52,21.5,3.4,3,0,19.3,9.5,0.8532110091743119,8.105504587155963,232.2,True,True,False,False,False
12076,44,75.9,1.82,185.0,167.0,66.0,0.75,25.0,3.5,3,1,22.9,9.5,0.8487394957983193,8.063025210084033,459.0,False,True,False,False,False
12077,58,99.5,1.9,166.0,140.0,62.0,1.06,19.1,4.4,7,3,27.6,8.0,0.75,6.0,632.8,False,False,True,False,False
12078,42,44.2,1.55,174.0,146.0,61.0,0.89,23.2,3.9,4,2,18.3,8.0,0.7522123893805309,6.017699115044247,236.7,False,False,True,False,False
12079,59,63.2,1.69,152.0,123.0,55.0,1.21,12.5,4.1,5,3,22.0,6.0,0.7010309278350515,4.2061855670103085,321.7,True,False,False,True,False
12080,20,56.0,1.69,205.0,175.0,84.0,0.74,28.6,4.3,3,0,19.5,8.0,0.7520661157024794,6.016528925619835,249.3,True,False,True,False,False
12081,20,58.9,1.68,195.0,154.0,56.0,0.63,16.0,3.0,4,2,20.9,6.0,0.7050359712230215,4.230215827338129,157.0,True,False,False,True,False
12082,37,71.0,1.57,183.0,133.0,72.0,0.72,32.3,4.0,2,0,28.7,3.0,0.5495495495495496,1.648648648648649,84.3,False,False,False,False,True
12083,45,74.7,1.59,175.0,129.0,71.0,0.81,21.2,3.8,4,1,29.6,3.0,0.5576923076923077,1.6730769230769231,101.2,True,False,False,False,True
12084,40,72.7,1.7,181.0,143.0,72.0,0.62,31.7,3.2,3,0,25.0,7.0,0.6513761467889908,4.559633027522936,205.5,False,False,False,False,False
12085,20,65.7,1.59,192.0,135.0,66.0,0.55,22.1,3.4,6,2,26.1,3.0,0.5476190476190477,1.642857142857143,59.4,True,False,False,False,True
12086,59,74.8,1.7,159.0,146.0,68.0,0.81,19.7,4.0,2,0,26.0,9.5,0.8571428571428571,8.142857142857142,493.4,True,True,False,False,False
12087,41,58.4,1.66,179.0,160.0,56.0,1.09,18.6,4.2,6,2,21.3,9.5,0.8455284552845529,8.032520325203253,511.3,False,True,False,False,False
12088,57,71.6,1.69,163.0,127.0,61.0,1.01,23.2,3.4,4,2,25.0,7.0,0.6470588235294118,4.529411764705882,327.5,False,False,False,False,False
12089,23,47.3,1.58,201.0,138.0,61.0,1.11,8.0,4.1,6,3,18.8,3.0,0.55,1.65,86.6,True,False,False,False,True
12090,37,58.0,1.7,184.0,130.0,64.0,0.67,18.7,3.7,7,2,20.2,3.0,0.55,1.65,64.1,False,False,False,False,True
12091,28,59.9,1.59,194.0,176.0,73.0,0.85,26.2,3.2,5,1,23.7,9.5,0.8512396694214877,8.086776859504132,411.7,False,True,False,False,False
12092,49,56.8,1.7,168.0,135.0,58.0,0.95,16.6,3.4,7,2,19.8,6.0,0.7,4.199999999999999,226.6,False,False,False,True,False
12093,44,62.2,1.81,185.0,145.0,72.0,0.43,28.0,2.2,2,0,18.9,7.0,0.6460176991150443,4.522123893805309,120.9,False,False,False,False,False
12094,38,61.6,1.71,181.0,140.0,65.0,1.13,19.4,3.6,5,2,21.2,7.0,0.646551724137931,4.525862068965518,315.0,False,False,False,False,False
12095,30,83.8,1.71,192.0,159.0,60.0,1.22,26.8,4.3,7,2,28.6,8.0,0.75,6.0,613.4,True,False,True,False,False
12096,39,93.8,1.76,182.0,154.0,71.0,0.75,15.1,3.8,3,1,30.2,8.0,0.7477477477477478,5.981981981981982,420.8,True,False,True,False,False
12097,52,56.6,1.54,170.0,120.0,59.0,0.98,17.6,4.2,7,3,23.9,3.0,0.5495495495495496,1.648648648648649,91.4,True,False,False,False,True
12098,39,90.3,1.85,187.0,147.0,72.0,0.93,25.8,2.6,5,1,26.3,7.0,0.6521739130434783,4.565217391304348,383.4,True,False,False,False,False
12099,45,53.9,1.57,171.0,147.0,76.0,0.43,23.3,3.6,2,0,21.7,8.0,0.7473684210526316,5.978947368421053,138.6,False,False,True,False,False
12100,38,56.3,1.77,186.0,156.0,66.0,0.41,29.6,3.7,3,0,18.0,8.0,0.75,6.0,138.5,True,False,True,False,False
12101,35,62.9,1.75,189.0,151.0,82.0,0.66,26.3,3.5,2,0,20.4,7.0,0.6448598130841121,4.5140186915887845,187.4,False,False,False,False,False
12102,48,57.5,1.59,173.0,135.0,64.0,0.71,29.7,3.2,3,0,22.8,7.0,0.6513761467889908,4.559633027522936,186.1,True,False,False,False,False
12103,54,77.9,1.78,167.0,137.0,67.0,0.9,32.4,3.6,2,0,24.6,6.0,0.7,4.199999999999999,294.5,True,False,False,True,False
12104,38,70.6,1.73,176.0,144.0,70.0,0.65,20.3,2.9,4,1,23.6,6.0,0.6981132075471698,4.188679245283018,192.2,False,False,False,True,False
12105,31,79.9,1.87,187.0,169.0,66.0,1.13,13.3,3.9,5,2,22.9,9.5,0.8512396694214877,8.086776859504132,719.45,True,True,False,False,False
12106,42,62.7,1.7,168.0,154.0,74.0,0.58,24.2,2.6,2,0,21.7,9.5,0.851063829787234,8.085106382978724,294.0,True,True,False,False,False
12107,44,70.7,1.67,174.0,142.0,67.0,0.54,29.7,3.0,5,1,25.4,6.0,0.7009345794392523,4.205607476635514,160.6,True,False,False,True,False
12108,57,49.2,1.63,163.0,123.0,75.0,0.62,32.2,3.9,3,0,18.5,3.0,0.5454545454545454,1.6363636363636362,49.9,True,False,False,False,True
12109,40,61.7,1.51,173.0,140.0,63.0,1.14,15.9,3.7,7,3,27.2,6.0,0.7,4.199999999999999,295.4,True,False,False,True,False
12110,48,58.8,1.65,173.0,138.0,55.0,0.94,8.0,3.5,7,3,21.7,6.0,0.7033898305084746,4.220338983050848,233.3,True,False,False,True,False
12111,46,88.1,1.65,180.0,145.0,64.0,0.9,18.8,4.1,5,1,32.3,6.0,0.6982758620689655,4.189655172413794,332.2,True,False,False,True,False
12112,47,66.2,1.71,174.0,123.0,61.0,1.08,25.9,4.7,6,2,22.7,3.0,0.5486725663716814,1.646017699115044,117.7,False,False,False,False,True
12113,43,52.2,1.54,177.0,132.0,77.0,1.05,29.7,3.7,4,1,22.1,3.0,0.55,1.65,90.4,True,False,False,False,True
12114,37,59.7,1.66,180.0,165.0,77.0,0.58,25.0,2.3,3,0,21.7,9.5,0.8543689320388349,8.116504854368932,281.0,True,True,False,False,False
12115,55,66.8,1.74,167.0,145.0,78.0,0.35,24.3,4.1,3,0,22.1,8.0,0.7528089887640449,6.022471910112359,140.8,True,False,True,False,False
12116,36,80.7,1.75,179.0,131.0,73.0,1.34,19.2,3.9,5,2,26.4,3.0,0.5471698113207547,1.641509433962264,177.5,True,False,False,False,True
12117,44,53.2,1.49,164.0,132.0,74.0,1.08,26.5,3.1,3,1,23.8,7.0,0.6444444444444445,4.511111111111111,259.2,True,False,False,False,False
12118,42,85.7,1.75,186.0,148.0,61.0,1.05,10.3,4.3,7,3,27.9,6.0,0.696,4.176,375.8,True,False,False,True,False
12119,57,70.9,1.66,168.0,138.0,68.0,0.96,18.9,3.5,7,3,25.9,6.0,0.7,4.199999999999999,285.9,False,False,False,True,False
12120,55,66.6,1.66,160.0,128.0,70.0,0.55,20.9,2.6,2,0,24.1,7.0,0.6444444444444445,4.511111111111111,165.2,True,False,False,False,False
12121,40,53.6,1.45,173.0,142.0,69.0,0.66,21.3,3.3,5,1,25.5,6.0,0.7019230769230769,4.211538461538462,149.0,True,False,False,True,False
12122,46,96.3,1.83,175.0,160.0,76.0,0.57,22.6,3.1,3,1,28.8,9.5,0.8484848484848485,8.06060606060606,442.5,False,True,False,False,False
12123,32,76.7,1.7,188.0,155.0,55.0,0.86,15.5,4.5,5,3,26.6,8.0,0.7518796992481203,6.015037593984962,396.8,False,False,True,False,False
12124,20,58.6,1.53,204.0,154.0,61.0,0.74,13.8,3.2,5,2,25.1,7.0,0.6503496503496503,4.5524475524475525,197.4,True,False,False,False,False
12125,27,75.8,1.72,191.0,174.0,74.0,0.25,21.5,2.3,4,1,25.7,9.5,0.8547008547008547,8.11965811965812,153.9,True,True,False,False,False
12126,32,57.0,1.71,194.0,175.0,66.0,0.9,16.1,3.0,6,2,19.4,9.5,0.8515625,8.08984375,415.0,True,True,False,False,False
12127,33,104.9,1.8,186.0,169.0,73.0,0.71,27.4,2.9,3,1,34.3,9.5,0.8495575221238938,8.070796460176991,638.4,False,True,False,False,False
12128,34,71.0,1.65,192.0,158.0,55.0,1.3,15.9,4.3,7,3,26.1,8.0,0.7518248175182481,6.014598540145985,555.1,False,False,True,False,False
12129,36,74.9,1.68,183.0,166.0,71.0,0.49,29.5,2.8,3,0,26.5,9.5,0.8482142857142857,8.058035714285714,295.7,True,True,False,False,False
12130,28,62.4,1.62,188.0,138.0,78.0,0.59,22.8,3.4,3,0,23.9,3.0,0.5454545454545454,1.6363636363636362,60.2,True,False,False,False,True
12131,22,54.5,1.74,196.0,163.0,65.0,0.69,21.0,3.7,3,1,18.0,8.0,0.7480916030534351,5.984732824427481,225.1,False,False,True,False,False
12132,22,58.8,1.6,201.0,146.0,79.0,0.6,24.1,4.2,2,0,22.9,3.0,0.5491803278688525,1.6475409836065575,58.1,False,False,False,False,True
12133,31,61.5,1.59,191.0,173.0,71.0,0.96,24.5,3.7,3,1,24.3,9.5,0.85,8.075,476.7,False,True,False,False,False
12134,43,58.0,1.67,177.0,150.0,69.0,0.59,28.8,3.7,2,0,20.7,8.0,0.75,6.0,205.3,False,False,True,False,False
12135,25,50.1,1.56,190.0,137.0,72.0,0.65,15.7,3.8,3,1,20.7,3.0,0.5508474576271186,1.652542372881356,53.8,True,False,False,False,True
12136,22,76.7,1.84,198.0,144.0,79.0,0.61,27.7,3.6,3,0,22.6,3.0,0.5462184873949579,1.638655462184874,76.7,False,False,False,False,True
12137,24,95.0,1.87,193.0,158.0,77.0,0.52,28.0,3.2,3,0,27.1,6.0,0.6982758620689655,4.189655172413794,207.0,False,False,False,True,False
12138,33,77.6,1.63,184.0,150.0,73.0,0.75,26.4,3.4,4,1,29.0,6.0,0.6936936936936937,4.162162162162162,242.2,True,False,False,True,False
12139,31,58.6,1.54,194.0,152.0,55.0,1.08,20.4,3.8,5,3,24.7,6.0,0.697841726618705,4.18705035971223,265.0,False,False,False,True,False
12140,54,63.8,1.71,162.0,141.0,76.0,1.15,16.4,4.0,5,2,21.7,8.0,0.7558139534883721,6.046511627906977,443.6,True,False,True,False,False
12141,58,60.0,1.63,158.0,125.0,85.0,0.9,22.6,3.6,2,0,22.6,3.0,0.547945205479452,1.643835616438356,88.8,False,False,False,False,True
12142,21,78.8,1.8,201.0,157.0,77.0,0.69,17.1,2.5,3,1,24.4,7.0,0.6451612903225806,4.516129032258064,245.6,True,False,False,False,False
12143,53,63.8,1.6,162.0,137.0,61.0,1.15,9.6,4.7,7,3,24.9,8.0,0.7524752475247525,6.01980198019802,441.7,False,False,True,False,False
12144,34,77.4,1.73,183.0,166.0,68.0,0.83,26.2,3.2,4,1,25.7,9.5,0.8521739130434782,8.095652173913043,520.1,True,True,False,False,False
12145,53,63.6,1.69,177.0,139.0,68.0,0.94,19.2,2.7,3,1,22.2,7.0,0.6513761467889908,4.559633027522936,272.6,True,False,False,False,False
12146,23,67.9,1.61,196.0,176.0,64.0,1.26,21.4,4.0,7,3,26.1,9.5,0.8484848484848485,8.06060606060606,689.6,False,True,False,False,False
12147,33,74.9,1.7,190.0,163.0,80.0,0.7,24.9,4.1,3,0,25.8,8.0,0.7545454545454545,6.036363636363636,316.5,True,False,True,False,False
12148,46,70.1,1.77,187.0,149.0,62.0,1.16,23.3,3.8,6,2,22.4,6.0,0.696,4.176,339.6,True,False,False,True,False
12149,53,51.3,1.69,168.0,145.0,75.0,0.56,25.8,4.1,2,0,18.0,8.0,0.7526881720430108,6.021505376344086,173.0,False,False,True,False,False
12150,55,58.4,1.69,168.0,152.0,66.0,1.3,20.2,4.1,7,3,20.5,9.5,0.8431372549019608,8.009803921568627,608.1,True,True,False,False,False
